,robot_speed,robot_speed_kmh,simulation_duration,generation,robot_0_start,robot_0_end,robot_1_start,robot_1_end,robot_2_start,robot_2_end,robot_3_start,robot_3_end,robot_4_start,robot_4_end,robot_5_start,robot_5_end,robot_6_start,robot_6_end,robot_7_start,robot_7_end,robot_8_start,robot_8_end,robot_9_start,robot_9_end,num_risks,num_delivered,utilization_rate,delivery_rate,simulations,num_delivered_6,utilization_rate_6,delivery_rate_6,num_risks_6,unique_id_6,seed_6,requests_per_hour_6,execution_time_6,sequential_execution_time,execution_time,num_delivered_8,utilization_rate_8,delivery_rate_8,num_risks_8,unique_id_8,seed_8,requests_per_hour_8,execution_time_8,num_delivered_3,utilization_rate_3,delivery_rate_3,num_risks_3,unique_id_3,seed_3,requests_per_hour_3,execution_time_3,num_delivered_5,utilization_rate_5,delivery_rate_5,num_risks_5,unique_id_5,seed_5,requests_per_hour_5,execution_time_5,num_delivered_7,utilization_rate_7,delivery_rate_7,num_risks_7,unique_id_7,seed_7,requests_per_hour_7,execution_time_7,num_delivered_0,utilization_rate_0,delivery_rate_0,num_risks_0,unique_id_0,seed_0,requests_per_hour_0,execution_time_0,num_delivered_1,utilization_rate_1,delivery_rate_1,num_risks_1,unique_id_1,seed_1,requests_per_hour_1,execution_time_1,num_delivered_9,utilization_rate_9,delivery_rate_9,num_risks_9,unique_id_9,seed_9,requests_per_hour_9,execution_time_9,num_delivered_2,utilization_rate_2,delivery_rate_2,num_risks_2,unique_id_2,seed_2,requests_per_hour_2,execution_time_2,num_delivered_4,utilization_rate_4,delivery_rate_4,num_risks_4,unique_id_4,seed_4,requests_per_hour_4,execution_time_4
0,136,13.6,12,0,15,19,9,14,11,21,15,18,13,20,15,21,13,16,11,18,9,15,19,21,17.583333333333332,21.5,0.9782855158730157,0.43,1,21.5,0.9782855158730157,0.43,17.583333333333332,6,241991647942,50,544.2180976867676,544.2180976867676,611.5630304813385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,86,8.6,12,0,9,20,19,20,17,21,11,18,17,21,14,21,13,16,10,15,16,21,0,0,14.5,17.333333333333332,0.9722643565282453,0.3466666666666667,1,17.333333333333332,0.9722643565282453,0.3466666666666667,14.5,16,241991647942,50,452.83494663238525,452.83494663238525,516.5200946331024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,173,17.3,12,0,12,21,14,19,17,19,10,16,12,13,12,18,18,20,17,21,16,21,19,21,10.916666666666666,17.666666666666668,0.9724439814814815,0.35333333333333333,1,17.666666666666668,0.9724439814814815,0.35333333333333333,10.916666666666666,26,241991647942,50,512.8796007633209,512.8796007633209,586.0080132484436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,43,4.3,12,0,11,20,16,18,17,21,9,11,16,18,12,15,10,16,10,12,12,21,0,0,8.583333333333334,11.583333333333334,0.9743244170096023,0.23166666666666666,1,11.583333333333334,0.9743244170096023,0.23166666666666666,8.583333333333334,36,241991647942,50,586.6930460929871,586.6930460929871,668.0613713264465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,195,19.5,12,0,10,15,13,16,14,15,13,16,16,21,17,21,13,19,15,18,0,0,0,0,9.666666666666666,12.75,0.9635665509259257,0.255,1,12.75,0.9635665509259257,0.255,9.666666666666666,46,241991647942,50,427.2424693107605,427.2424693107605,544.2377247810364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,82,8.2,12,0,15,21,13,17,10,12,15,16,16,19,9,15,9,13,0,0,0,0,0,0,7.666666666666667,9.333333333333334,0.9652017195767194,0.18666666666666668,1,9.333333333333334,0.9652017195767194,0.18666666666666668,7.666666666666667,56,241991647942,50,508.18953013420105,508.18953013420105,649.4887371063232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,128,12.8,12,0,18,21,11,14,9,15,19,21,10,13,12,18,10,17,12,15,0,0,0,0,9.5,13.25,0.9701934523809522,0.265,1,13.25,0.9701934523809522,0.265,9.5,66,241991647942,50,531.1478643417358,531.1478643417358,629.1142530441284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,180,18.0,12,0,18,21,10,13,19,21,17,21,17,18,11,12,10,16,11,14,0,0,0,0,7.666666666666667,9.583333333333334,0.9500173611111108,0.19166666666666668,1,9.583333333333334,0.9500173611111108,0.19166666666666668,7.666666666666667,76,241991647942,50,520.3981177806854,520.3981177806854,574.7334604263306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,109,10.9,12,0,17,18,18,21,13,21,12,14,18,21,17,18,17,19,0,0,0,0,0,0,5.666666666666667,7.75,0.9721445105820105,0.155,1,7.75,0.9721445105820105,0.155,5.666666666666667,86,241991647942,50,374.30554723739624,374.30554723739624,533.4054534435272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,151,15.1,12,0,11,16,18,21,16,21,14,21,18,21,12,21,19,21,13,21,9,12,17,21,15.333333333333334,20.333333333333332,0.9791220238095237,0.4066666666666667,1,20.333333333333332,0.9791220238095237,0.4066666666666667,15.333333333333334,96,241991647942,50,474.4232518672943,474.4232518672943,652.7671041488647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
